2000-01-03T17:30:47.735     -24.08    174.51   -338.18    381.32  -1.86260 -12.32134  -0.80746
2000-01-03T17:30:48.069     -24.09    174.43   -338.21    381.30  -1.86241 -12.31896  -0.80748
2000-01-03T17:30:48.402     -24.21    174.41   -338.18    381.28  -1.86221 -12.31658  -0.80750
2000-01-03T17:30:48.735     -24.30    174.82   -337.92    381.24  -1.86202 -12.31421  -0.80752
2000-01-03T17:30:49.069     -24.13    174.63   -337.84    381.07  -1.86182 -12.31183  -0.80753
2000-01-03T17:30:49.402     -24.21    174.33   -337.95    381.04  -1.86163 -12.30945  -0.80755
2000-01-03T17:30:49.735     -24.25    174.47   -338.07    381.20  -1.86143 -12.30708  -0.80757
2000-01-03T17:30:50.069     -24.33    174.48   -338.10    381.24  -1.86123 -12.30470  -0.80759
2000-01-03T17:30:50.402     -24.44    174.60   -338.01    381.22  -1.86104 -12.30232  -0.80761
2000-01-03T17:30:50.735     -24.78    174.99   -337.89    381.32  -1.86084 -12.29994  -0.80763
2000-01-03T17:30:51.069     -24.73    175.04   -337.89    381.34  -1.86065 -12.29756  -0.80765
2000-01-03T17:30:51.402     -24.91    175.19   -337.93    381.45  -1.86045 -12.29519  -0.80767
2000-01-03T17:30:51.735     -24.91    175.26   -338.06    381.60  -1.86026 -12.29281  -0.80769
2000-01-03T17:30:52.069     -24.90    175.24   -338.26    381.77  -1.86006 -12.29043  -0.80770
2000-01-03T17:30:52.402     -24.76    175.09   -338.28    381.71  -1.85987 -12.28806  -0.80772
2000-01-03T17:30:52.735     -24.59    175.23   -338.30    381.78  -1.85967 -12.28568  -0.80774
2000-01-03T17:30:53.069     -24.57    175.07   -338.34    381.74  -1.85947 -12.28330  -0.80776
2000-01-03T17:30:53.402     -24.50    174.99   -338.45    381.80  -1.85928 -12.28093  -0.80778
2000-01-03T17:30:53.735     -24.21    174.63   -338.63    381.78  -1.85908 -12.27855  -0.80780
2000-01-03T17:30:54.069     -23.99    174.63   -338.58    381.72  -1.85889 -12.27617  -0.80782
2000-01-03T17:30:54.402     -24.14    174.73   -338.54    381.74  -1.85869 -12.27380  -0.80784
2000-01-03T17:30:54.735     -24.21    174.72   -338.32    381.54  -1.85850 -12.27142  -0.80785
2000-01-03T17:30:55.069     -24.20    174.69   -338.26    381.47  -1.85830 -12.26904  -0.80787
2000-01-03T17:30:55.402     -24.31    175.03   -337.94    381.35  -1.85811 -12.26666  -0.80789
2000-01-03T17:30:55.735     -24.04    175.15   -337.92    381.37  -1.85791 -12.26429  -0.80791
2000-01-03T17:30:56.069     -24.07    175.23   -337.98    381.46  -1.85771 -12.26191  -0.80793
2000-01-03T17:30:56.402     -24.04    175.22   -338.02    381.49  -1.85752 -12.25953  -0.80795
2000-01-03T17:30:56.735     -24.32    175.66   -337.85    381.56  -1.85732 -12.25716  -0.80797
2000-01-03T17:30:57.069     -24.41    175.78   -337.92    381.68  -1.85713 -12.25478  -0.80799
2000-01-03T17:30:57.402     -24.47    175.97   -337.88    381.74  -1.85693 -12.25240  -0.80801
2000-01-03T17:30:57.735     -24.51    175.67   -338.19    381.88  -1.85674 -12.25003  -0.80802
2000-01-03T17:30:58.069     -24.32    175.23   -338.48    381.93  -1.85654 -12.24764  -0.80804
2000-01-03T17:30:58.402     -24.35    175.35   -338.41    381.92  -1.85634 -12.24527  -0.80806
2000-01-03T17:30:58.735     -24.37    175.31   -338.40    381.90  -1.85615 -12.24290  -0.80808
2000-01-03T17:30:59.069     -24.25    175.19   -338.60    382.00  -1.85595 -12.24051  -0.80810
2000-01-03T17:30:59.402     -24.31    175.07   -338.48    381.85  -1.85576 -12.23814  -0.80812
2000-01-03T17:30:59.735     -24.24    174.96   -338.52    381.83  -1.85556 -12.23576  -0.80814
2000-01-03T17:31:00.069     -24.19    174.66   -338.35    381.54  -1.85537 -12.23338  -0.80816
2000-01-03T17:31:00.402     -24.27    174.68   -338.34    381.55  -1.85517 -12.23101  -0.80817
2000-01-03T17:31:00.735     -24.47    174.97   -338.13    381.50  -1.85498 -12.22863  -0.80819
2000-01-03T17:31:01.069     -24.46    175.04   -337.96    381.38  -1.85478 -12.22625  -0.80821
2000-01-03T17:31:01.402     -24.65    175.12   -337.83    381.32  -1.85458 -12.22388  -0.80823
2000-01-03T17:31:01.735     -24.48    174.98   -337.88    381.29  -1.85439 -12.22150  -0.80825
2000-01-03T17:31:02.069     -24.39    174.97   -337.85    381.25  -1.85419 -12.21912  -0.80827
2000-01-03T17:31:02.402     -24.55    175.15   -337.72    381.23  -1.85400 -12.21675  -0.80829
2000-01-03T17:31:02.735     -24.55    175.13   -337.82    381.31  -1.85380 -12.21437  -0.80831
2000-01-03T17:31:03.069     -24.50    174.91   -337.94    381.31  -1.85361 -12.21199  -0.80833
2000-01-03T17:31:03.402     -24.50    174.91   -338.23    381.57  -1.85341 -12.20961  -0.80834
2000-01-03T17:31:03.735     -24.37    174.96   -338.29    381.64  -1.85322 -12.20724  -0.80836
2000-01-03T17:31:04.069     -24.18    175.00   -338.36    381.70  -1.85302 -12.20486  -0.80838
2000-01-03T17:31:04.402     -24.08    175.01   -338.41    381.74  -1.85282 -12.20248  -0.80840
2000-01-03T17:31:04.735     -24.27    175.24   -338.36    381.82  -1.85263 -12.20011  -0.80842
2000-01-03T17:31:05.069     -24.45    175.58   -338.35    381.98  -1.85243 -12.19773  -0.80844
2000-01-03T17:31:05.402     -24.57    175.43   -338.47    382.03  -1.85224 -12.19535  -0.80846
